movie_id,rating_count,avg_rating,rating_std,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western,year,popularity_score
391,59,2.7457627118644066,0.9576051367322373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.27787307032590053
392,68,3.5441176470588234,1.0138418659910293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.41337907375643224
393,192,3.4114583333333335,0.9721105437395294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,1.1234991423670668
394,12,3.3333333333333335,1.2309149097933274,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1994.0,0.0686106346483705
395,56,2.5892857142857144,1.0050198679951234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.24871355060034306
396,54,2.814814814814815,1.1667415369806642,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1994.0,0.2607204116638079
397,12,2.5833333333333335,0.996204919895622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.05317324185248713
398,26,2.076923076923077,1.0553891006856921,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993.0,0.09262435677530019
399,89,3.303370786516854,0.9342534012639385,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.5042881646655232
400,18,2.7222222222222223,1.274434386908933,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.08404802744425385
401,76,2.8026315789473686,1.1316034269077986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.3653516295025729
402,170,3.4647058823529413,1.0096816397135586,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1990.0,1.0102915951972555
403,201,3.427860696517413,0.9465832771064109,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,1.1818181818181819
404,101,3.6732673267326734,0.8844083999045816,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.0,0.6363636363636364
405,344,3.313953488372093,0.9750428311677916,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996.0,1.9554030874785593
406,49,2.4489795918367347,0.9802470881066145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1996.0,0.2058319039451115
407,43,2.511627906976744,1.0088204574616504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.18524871355060035
408,112,4.491071428571429,0.7710474414808451,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1996.0,0.8627787307032591
409,70,3.142857142857143,0.9822440188819679,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.37735849056603776
410,162,3.1296296296296298,1.2165468332035152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.869639794168096
411,163,2.914110429447853,1.0852477273440244,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1996.0,0.8147512864493996
412,93,2.3978494623655915,1.1338639683979863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.38250428816466553
413,55,2.6363636363636362,1.0777829844714388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996.0,0.24871355060034306
414,62,3.532258064516129,0.9359441964499399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.0,0.37564322469982847
415,25,2.84,0.8504900548115382,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1975.0,0.12178387650085763
416,64,3.484375,1.0689289625527634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957.0,0.38250428816466553
417,73,3.095890410958904,1.0160433001715232,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1961.0,0.3876500857632933
418,129,3.5813953488372094,0.8987636857320713,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950.0,0.7924528301886793
419,178,3.7247191011235956,0.9900956866245978,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1964.0,1.137221269296741
420,81,3.6666666666666665,0.85146931829632,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1951.0,0.5094339622641509
421,106,3.5943396226415096,1.1692757374651277,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.6535162950257289
422,26,2.8461538461538463,1.0466062370273814,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.1269296740994854
423,300,3.8333333333333335,1.0436408271731699,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1982.0,1.9725557461406518
424,19,1.3157894736842106,0.6710382982072027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996.0,0.04288164665523156
425,85,3.7411764705882353,0.9898646032529446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,0.5454545454545454
426,32,2.84375,1.2471742253538984,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1986.0,0.15608919382504288
427,219,4.292237442922374,0.7397520153941253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1962.0,1.6123499142367066
428,121,3.8181818181818183,1.02469507659596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.0,0.7924528301886793
429,97,3.9381443298969074,0.8875813693883078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1951.0,0.6552315608919382
430,93,4.0,0.9890707100936805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1933.0,0.6380789022298456
431,153,3.5359477124183005,1.082310781997006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.0,0.9279588336192109
432,174,3.7701149425287355,1.1090916913291842,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1940.0,1.1252144082332762
433,171,3.690058479532164,1.0016841683038702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989.0,1.0823327615780447
434,67,3.8358208955223883,0.8633447102100473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1956.0,0.44082332761578047
435,216,3.949074074074074,0.8584459046624296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1969.0,1.463121783876501
436,99,3.5353535353535355,0.9182184537676286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981.0,0.6003430531732419
437,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992.0,0.008576329331046312
438,6,1.1666666666666667,0.408248290463863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1983.0,0.012006861063464836
439,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993.0,0.008576329331046312
440,14,1.6428571428571428,1.0082080720186268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982.0,0.03945111492281304
441,53,2.5660377358490565,0.9709122190034276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1979.0,0.2332761578044597
442,4,1.25,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990.0,0.008576329331046312
443,162,3.808641975308642,0.8742979481149784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1963.0,1.0583190394511148
444,46,2.717391304347826,1.0679792648478375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1958.0,0.2144082332761578
445,22,3.5,0.8591246929842246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1945.0,0.1320754716981132
446,9,2.4444444444444446,1.130388330520878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976.0,0.03773584905660377
447,121,3.5041322314049586,0.9842422376473924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976.0,0.7272727272727273
448,85,3.388235294117647,0.97704751611142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1976.0,0.4939965694682676
449,117,3.034188034188034,1.0661857890406046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1979.0,0.6089193825042881
450,63,2.3968253968253967,1.1714298202883204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1989.0,0.25900514579759865
451,170,3.347058823529412,1.2320270721775919,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1978.0,0.9759862778730704
452,66,2.6666666666666665,1.0860419786947368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1978.0,0.3018867924528302
453,16,1.9375,0.9287087810503355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1983.0,0.05317324185248713
454,16,2.875,1.0878112581387147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,0.07890222984562607
455,145,3.2551724137931033,1.0722465405298172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.8096054888507719
456,48,2.3125,1.0945950383006222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.19039451114922812
457,27,1.7407407407407407,1.0594843663344553,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.08061749571183534
458,90,3.1222222222222222,1.1099931954217768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.48198970840480276
459,24,3.75,1.0320936930842797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.15437392795883362
460,28,3.0,1.0886621079036347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.14408233276157806
461,74,3.6216216216216215,0.8058468310681253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.45969125214408235
462,148,3.804054054054054,0.9084544981943647,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1992.0,0.9656946826758147
463,71,3.859154929577465,1.004216462833264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.4699828473413379
464,27,3.5925925925925926,1.1522305878752428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994.0,0.16638078902229847
465,85,3.5647058823529414,1.0628696424071489,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994.0,0.5197255574614065
466,52,3.5961538461538463,1.0527203860291616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992.0,0.32075471698113206
467,48,3.7916666666666665,0.7978250577006438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.31217838765008576
468,64,3.3125,1.0671873729054748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.36363636363636365
469,67,3.7761194029850746,0.9819722813218745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.4339622641509434
470,108,3.6666666666666665,0.9763559945211496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993.0,0.6792452830188679
471,221,3.6108597285067874,0.8648014397735884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1996.0,1.3687821612349915
472,158,3.0822784810126582,1.0998852857000991,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996.0,0.8353344768439108
473,126,3.126984126984127,1.0038655446552744,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1996.0,0.6758147512864494
474,194,4.252577319587629,0.8535925644072999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1963.0,1.4150943396226414
475,250,3.884,1.0785160115402064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,1.6655231560891939
476,160,3.01875,1.1015819099833273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.8284734133790738
477,95,3.210526315789474,1.1750485444214298,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.5231560891938251
478,104,4.115384615384615,0.8396450048264134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1940.0,0.7341337907375642
479,179,4.251396648044692,0.6856766969918767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1958.0,1.3053173241852485
480,179,4.284916201117318,0.712919593552373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1959.0,1.3156089193825042
481,63,3.9365079365079363,1.0139831371158747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1960.0,0.42538593481989706
482,128,3.984375,0.9719237762148086,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1959.0,0.8747855917667239
483,243,4.45679012345679,0.7281139915531353,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1942.0,1.8576329331046313
484,138,4.2101449275362315,0.7589168092539806,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1941.0,0.9965694682675815
485,125,3.816,1.0502227106359316,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1964.0,0.8181818181818182
486,64,3.796875,0.876133053242558,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1954.0,0.41680960548885077
487,68,4.102941176470588,0.8311061839653588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1953.0,0.47855917667238423
488,65,4.2,0.8139410298049854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1950.0,0.46826758147512865
489,52,4.115384615384615,0.7580637397238855,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1946.0,0.3670668953687821
490,50,4.02,0.7690439333539869,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1955.0,0.3447684391080617
491,67,3.791044776119403,0.8445424336332343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.0,0.43567753001715265
492,59,3.864406779661017,0.819116999740323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1955.0,0.3910806174957118
493,60,4.15,0.819776736865035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1934.0,0.4271012006861064
494,56,4.0,0.7385489458759963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.0,0.38421955403087477
495,59,3.6610169491525424,0.7792606905559296,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1956.0,0.3704974271012007
496,231,4.121212121212121,0.9925944497958274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1946.0,1.6329331046312179
497,68,3.838235294117647,0.9713860556871784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.0,0.44768439108061747
498,152,4.184210526315789,0.7583622352731332,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1951.0,1.0909090909090908
499,62,3.9516129032258065,0.7338963913751044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958.0,0.4202401372212693
500,31,3.903225806451613,0.9075549096217235,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.20754716981132076
501,123,3.4959349593495936,1.0030607563756748,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1941.0,0.7375643224699828
502,57,3.7017543859649122,1.0344928412495136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1971.0,0.36192109777015435
503,39,3.641025641025641,0.6683514473837646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1972.0,0.24356775300171526
504,122,3.819672131147541,0.9536046744247203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1967.0,0.7993138936535163
505,68,4.0,0.7531030335249471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1954.0,0.4665523156089194
506,90,3.8555555555555556,0.9547175723460405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1955.0,0.5951972555746141
507,98,3.816326530612245,0.9775515255279725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1951.0,0.6415094339622641
508,215,3.5953488372093023,0.9710658678998264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996.0,1.3259005145797598
509,121,3.8512396694214877,0.9188866181852307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989.0,0.7993138936535163
510,121,3.9421487603305785,0.9064355158270317,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1954.0,0.8181818181818182
511,173,4.23121387283237,0.8718846370200257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1962.0,1.25557461406518
512,57,4.0,1.1180339887498947,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1987.0,0.3910806174957118
513,72,4.333333333333333,0.7872218936609644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1949.0,0.5351629502572899
514,180,3.911111111111111,1.0638230251908127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1977.0,1.2075471698113207
515,201,4.203980099502488,0.9017671981182224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997.0,1.4493996569468268
516,63,3.9682539682539684,1.0467808404858165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983.0,0.4288164665523156
517,91,3.769230769230769,1.0228166239135177,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1979.0,0.5883361921097771
518,89,3.651685393258427,1.0235979723449846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990.0,0.5574614065180102
519,80,4.1,0.7564072307521773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948.0,0.5626072041166381
520,124,4.104838709677419,0.8536725861494188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1963.0,0.8730703259005145
521,120,3.8333333333333335,1.0398232989297744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1978.0,0.7890222984562607
522,35,3.7714285714285714,1.1398068537544184,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1986.0,0.22641509433962265
523,164,3.9939024390243905,0.7871432483931672,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1967.0,1.1234991423670668
524,46,4.021739130434782,0.9306898381733986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1940.0,0.3173241852487135
525,73,4.027397260273973,1.0134183453885999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1946.0,0.5042881646655232
526,124,3.8306451612903225,0.9518640180394389,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1959.0,0.8147512864493996
527,195,4.02051282051282,0.799219815181729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982.0,1.3447684391080617
528,121,4.132231404958677,0.8260563818562929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1984.0,0.8576329331046311
529,93,3.978494623655914,0.8720103537435769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985.0,0.6346483704974271
530,80,4.025,0.8997186620750264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.0,0.5523156089193825
531,129,3.9224806201550386,0.9237525634333106,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.8679245283018868
532,22,3.3181818181818183,1.0413527665568398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,0.12521440823327615
533,15,3.6666666666666665,0.8997354108424372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997.0,0.09433962264150944
534,13,3.3076923076923075,1.1821319289469756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.07375643224699828
535,54,3.1666666666666665,1.0047059083453977,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997.0,0.2933104631217839
536,10,3.3,1.3374935098492584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997.0,0.05660377358490566
537,30,3.6333333333333333,1.0661996103898193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991.0,0.18696397941680962
538,66,3.4242424242424243,1.0962959462958903,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997.0,0.3876500857632933
539,44,2.477272727272727,1.1099682870734047,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.0,0.1869639794168096
540,43,2.511627906976744,0.8555725741740722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.18524871355060035
541,49,2.877551020408163,1.0922578499989612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.241852487135506
542,51,2.5294117647058822,1.0835670939350381,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1995.0,0.22126929674099485
543,21,3.619047619047619,1.2031704150364766,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1995.0,0.13036020583190394
544,71,3.1549295774647885,1.0643292632846777,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1996.0,0.3842195540308747
545,12,1.8333333333333333,0.7177405625652734,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,0.03773584905660377
546,254,3.031496062992126,1.0054162245405724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996.0,1.320754716981132
547,41,3.341463414634146,1.2371288554059552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996.0,0.23499142367066894
548,12,2.1666666666666665,1.1934162828797101,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996.0,0.044596912521440824
549,92,3.5652173913043477,0.9054699202058096,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1995.0,0.5626072041166381
550,151,3.2847682119205297,1.01572623243148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995.0,0.8507718696397941
551,24,2.4166666666666665,1.1389036172018079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,0.09948542024013722
552,45,2.8666666666666667,1.0995866992151684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995.0,0.22126929674099485
553,63,3.2857142857142856,1.0988053839918153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995.0,0.35506003430531735
554,102,2.803921568627451,1.0812462161442362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.0,0.49056603773584906
555,10,2.0,1.247219128924647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995.0,0.03430531732418525
556,12,2.5,0.9045340337332909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995.0,0.051457975986277875
557,17,3.1176470588235294,1.3173056280328643,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1994.0,0.09090909090909091
558,70,3.6714285714285713,1.0996893971419088,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1994.0,0.44082332761578047
559,137,3.1824817518248176,1.06563277323154,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994.0,0.7478559176672385
560,22,2.727272727272727,0.9351250581921514,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1995.0,0.10291595197255574
561,59,3.0677966101694913,1.096458354629389,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994.0,0.31046312178387653
562,48,3.2083333333333335,1.1290804643759722,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995.0,0.2641509433962264
563,29,2.413793103448276,1.1185846088220577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,0.12006861063464837
564,27,2.037037037037037,1.0554430889252695,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995.0,0.09433962264150944
565,22,2.6818181818181817,0.9454836825347087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995.0,0.10120068610634649
566,179,3.569832402234637,0.8475910841381525,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994.0,1.0960548885077186
567,35,2.8,1.207817672255115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1994.0,0.1680960548885077
568,230,3.6478260869565218,0.9722658742961542,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994.0,1.4391080617495713
569,67,2.701492537313433,0.9536997395015282,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994.0,0.31046312178387653
570,50,3.1,0.9741558354989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994.0,0.2658662092624357
571,28,2.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993.0,0.12006861063464837
572,29,2.7586206896551726,0.9507580589716331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994.0,0.137221269296741
573,33,2.9393939393939394,1.248483929096455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993.0,0.16638078902229847
574,15,2.2,1.3201731488169053,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1993.0,0.05660377358490566
575,44,2.5454545454545454,1.044465935734187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994.0,0.19210977701543738
576,93,3.021505376344086,1.021278978873144,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.48198970840480276
577,41,2.2195121951219514,0.9877295966495897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1993.0,0.1560891938250429
578,92,3.152173913043478,1.0476009496185381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993.0,0.4974271012006861
579,19,2.6315789473684212,1.0651304727481081,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.08576329331046312
580,32,3.375,1.1570262215781262,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995.0,0.18524871355060035
581,59,3.2203389830508473,1.130575023211327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993.0,0.3259005145797599
582,168,3.6011904761904763,1.1327454907149717,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993.0,1.0377358490566038
583,37,3.0,1.1785113019775793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993.0,0.19039451114922812
584,79,3.5443037974683542,0.9580625261222532,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993.0,0.48027444253859347
585,39,2.4871794871794872,1.1441336614913598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993.0,0.16638078902229847
586,34,2.676470588235294,0.9118940739685927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0,0.15608919382504288
